q,n,mu1,mu2,MaxRank,MinMaxRank
8,8,2,1,64685111439098590762511529075290174930118016011770582225619509300165251392544527790295407719200107443586068339638949133754860439925806176946574527211102911394805697490055705702946162740195642666098098176,79107604960970353549091725220482933343724452018708167989107539048467994535372577572819890754824856895376277360266143978238262676239835818707254817424888913907966978274450765981683860908804373211540066003614653938246698474154897082537773402827576064227009489342300803464723115745361730032520140460916736
8,8,2,2,64685111439098590762511529075290174930118016011770582225619509300165251392544527790295407719200107443586068339638949133754860439925806176946574527211102911394805697490055705702946162740195642666098098176,141507550807981295323686294323712678987751410888166763336001512620345637306034413238479502617706108323514142139783581700479041758128572503071584840176139223361766131064874008724199420145431769091957992234921942670324656656558871966130929441226069988707682985210057588736
8,8,2,3,64685111439098590762511529075290174930118016011770582225619509300165251392544527790295407719200107443586068339638949133754860439925806176946574527211102911394805697490055705702946162740195642666098098176,141507550807981295323686294323712678987751410888166763336001512620345637306034413238479502617706108323514142139783581700479041758128572503071584840176139223361766131064874008724199420145431769091957992234921942670324656656558871966130929441226069988707682985210057588736
8,8,2,4,64685111439098590762511529075290174930118016011770582225619509300165251392544527790295407719200107443586068339638949133754860439925806176946574527211102911394805697490055705702946162740195642666098098176,144644839469356218941180583544239644062217004917587115373309263989895128683552922413694930327590157057777928514328120201373591800889782875743082493485154526170559273688532804443250629600260311037752863081850197877766353805579615821889536
8,8,2,5,64685111439098590762511529075290174930118016011770582225619509300165251392544527790295407719200107443586068339638949133754860439925806176946574527211102911394805697490055705702946162740195642666098098176,144644839469356218941180583544239644062217004917587115373309263989895128683552922413694930327590157057777928514328120201373591800889782875743082493485154526170559273688532804443250629600260311037752863081850197877766353805579615821889536
8,8,2,6,64685111439098590762511529075290174930118016011770582225619509300165251392544527790295407719200107443586068339638949133754860439925806176946574527211102911394805697490055705702946162740195642666098098176,64685111439098590762511529075290174930118016011770582225619509300165251392544527790295407719200107443586068339638949133754860439925806176946574527211102911394805697490055705702946162740195642666098098176
8,8,2,7,64685111439098590762511529075290174930118016011770582225619509300165251392544527790295407719200107443586068339638949133754860439925806176946574527211102911394805697490055705702946162740195642666098098176,64685111439098590762511529075290174930118016011770582225619509300165251392544527790295407719200107443586068339638949133754860439925806176946574527211102911394805697490055705702946162740195642666098098176
8,8,3,0,64685111439098590762511529075290174930118016011770582225619509300165251392544527790295407719200107443586068339638949133754860439925806176946574527211102911394805697490055705702946162740195642666098098176,79107604960970353549091725220482933343724452018708167989107539048467994535372577572819890754824856895376277360266143978238262676239835818707254817424888913907966978274450765981683860908804373211540066003614653938246698474154897082537773402827576064227009489342300803464723115745361730032520140460916736
8,8,3,1,64685111439098590762511529075290174930118016011770582225619509300165251392544527790295407719200107443586068339638949133754860439925806176946574527211102911394805697490055705702946162740195642666098098176,79107604960970353549091725220482933343724452018708167989107539048467994535372577572819890754824856895376277360266143978238262676239835818707254817424888913907966978274450765981683860908804373211540066003614653938246698474154897082537773402827576064227009489342300803464723115745361730032520140460916736
8,8,3,2,64685111439098590762511529075290174930118016011770582225619509300165251392544527790295407719200107443586068339638949133754860439925806176946574527211102911394805697490055705702946162740195642666098098176,141507550807981295323686294323712678987751410888166763336001512620345637306034413238479502617706108323514142139783581700479041758128572503071584840176139223361766131064874008724199420145431769091957992234921942670324656656558871966130929441226069988707682985210057588736
8,8,3,3,64685111439098590762511529075290174930118016011770582225619509300165251392544527790295407719200107443586068339638949133754860439925806176946574527211102911394805697490055705702946162740195642666098098176,141507550807981295323686294323712678987751410888166763336001512620345637306034413238479502617706108323514142139783581700479041758128572503071584840176139223361766131064874008724199420145431769091957992234921942670324656656558871966130929441226069988707682985210057588736
8,8,3,4,64685111439098590762511529075290174930118016011770582225619509300165251392544527790295407719200107443586068339638949133754860439925806176946574527211102911394805697490055705702946162740195642666098098176,144644839469356218941180583544239644062217004917587115373309263989895128683552922413694930327590157057777928514328120201373591800889782875743082493485154526170559273688532804443250629600260311037752863081850197877766353805579615821889536
8,8,3,5,64685111439098590762511529075290174930118016011770582225619509300165251392544527790295407719200107443586068339638949133754860439925806176946574527211102911394805697490055705702946162740195642666098098176,144644839469356218941180583544239644062217004917587115373309263989895128683552922413694930327590157057777928514328120201373591800889782875743082493485154526170559273688532804443250629600260311037752863081850197877766353805579615821889536
8,8,3,6,64685111439098590762511529075290174930118016011770582225619509300165251392544527790295407719200107443586068339638949133754860439925806176946574527211102911394805697490055705702946162740195642666098098176,64685111439098590762511529075290174930118016011770582225619509300165251392544527790295407719200107443586068339638949133754860439925806176946574527211102911394805697490055705702946162740195642666098098176
